category (text),category (binary),sentiment (text),sentiment (binary),feedback
service,1,negative,1,"I've had the worst experience with this vehicle insurance company. Their customer service is unresponsive and unhelpful. I've been trying to resolve an issue with my policy for weeks, but every time I call, I'm put on hold for hours and then hung up on. It's absolutely infuriating. I'm extremely frustrated with the lack of attention to customer needs and the complete disregard for policyholders. I demand better service from my insurance company."
service,1,negative,1,"# Poor customer service was provided by the insurance company. The representative was unresponsive and did not address my concerns. I was left frustrated and disappointed with the experience. Furthermore, the company failed to meet its promises, and I had to follow up multiple times to get a resolution. Overall, the service was subpar, and I would not recommend this company to others."
service,1,negative,1,"# Frustrating experience with the vehicle insurance company's customer service. Despite multiple attempts to contact them, I was left hanging for hours without any resolution to my issue. The lack of responsiveness and unhelpful representatives made me feel like I was just a number, not a valued customer. The poor communication and lack of empathy from the service team was appalling. I would not recommend this company to anyone looking for reliable and efficient customer service."
service,1,negative,1,"I'm extremely frustrated with the vehicle insurance company's unresponsive customer service. I've been trying to resolve my claim for weeks, but every time I call, I get put on hold for hours. The representatives seem completely uninterested in helping me, and their automated responses are useless. I've had to escalate my issue multiple times, but nothing has changed. The lack of communication and follow-through is appalling. I demand a resolution to this issue ASAP."
service,1,negative,1,"I recently had a terrible experience with the vehicle insurance company. Their customer service was completely unresponsive and unhelpful. I was left frustrated and feeling ignored. I tried calling multiple times, but no one answered. The automated system was also very difficult to navigate, and I couldn't get the help I needed. Overall, the experience was very disappointing, and I would not recommend this company to anyone. @# Poor service # Unresponsive customer service # Frustrating experience"
service,1,negative,1,"I'm extremely disappointed with the customer service I received from XYZ Insurance. Despite multiple calls and emails, I was met with unresponsive and unhelpful representatives. The lack of empathy and support has caused me significant frustration and stress. I've been a loyal customer for years, but this experience has left a sour taste in my mouth. I hope they take steps to improve their service and train their staff to be more attentive and caring."
service,1,negative,1,"I've had the worst experience with this vehicle insurance company. Their customer service is completely unresponsive. I've been trying to resolve an issue with my policy for weeks, but every time I call, I'm met with a generic response that doesn't address my problem. It's like they're not even listening. I'm extremely frustrated and disappointed in the service I've received. # I'm extremely frustrated and disappointed in the service I've received. I've had the worst experience with this vehicle insurance company. Their customer service is completely unresponsive. I've been trying to resolve an issue with my policy for weeks, but every time I call, I'm met with a generic response that doesn't address my problem. It's like they're not even listening. I'm extremely frustrated and disappointed in the service I've received. @ I've been trying to resolve an issue with my policy for weeks, but every time I call, I'm met with a generic response that doesn't address my problem. It's like they're not even listening. I'm extremely frustrated and disappointed in the service I've received. $ I'm extremely frustrated and disappointed in the service I've received."
service,1,negative,1,"I# am extremely unhappy with the vehicle insurance company's customer service. I've been trying to reach them for days, but no one responds to my calls or emails. It's frustrating and unprofessional. The lack of communication is causing me significant stress and anxiety. I expect a better experience from a company that I've been loyal to for years. @ The service is not only unresponsive, but it's also unhelpful. I've been trying to get assistance with my claim, but the representatives I've spoken to are uninformed and uninterested. It's like they don't care about their customers. $ I'm extremely disappointed in the level of service I've received from this company. It's clear that they don't value their customers' time or concerns. I will not be recommending this company to anyone."
service,1,negative,1,"I'm extremely dissatisfied with the vehicle insurance company's customer service. I've been waiting for over 30 minutes on the phone, and no one has picked up. I'm fed up with their unresponsive and unhelpful staff. I'm starting to question their ability to handle claims efficiently. # Poor service, no resolution, and terrible communication. I will never recommend this company to anyone."
service,1,negative,1,"I# am extremely frustrated with the vehicle insurance company's customer service. They took ages to respond to my queries and seemed completely uninterested in helping me resolve the issue. The representative I spoke to was dismissive and unhelpful, making the experience even more infuriating. I would not recommend this company to anyone looking for reliable and responsive customer support."
service,1,negative,1,"### I'm extremely dissatisfied with the customer service at this vehicle insurance company. The representatives were unresponsive and unhelpful, making the entire experience frustrating and demotivating. I've tried contacting them multiple times, but no one has bothered to address my concerns or offer any solutions. It's unacceptable that a company that claims to prioritize customer satisfaction can be so callous and dismissive. #*"
service,1,negative,1,"# Frustrating experience with the vehicle insurance company. Their customer service was unresponsive and unhelpful. I spent hours on the phone trying to resolve a simple issue, only to be transferred from one representative to another without any resolution. The lack of clear communication and follow-through has left me feeling frustrated and disappointed. #"
service,1,negative,1,"I'm extremely frustrated with the poor customer service I received from XYZ Insurance. Despite multiple attempts to contact them, I was met with unresponsiveness and a complete lack of empathy. Their inability to resolve my issue has caused me significant stress and financial burden. I've had to take time off work to deal with the aftermath of their mistakes. # The service was subpar, and the staff seemed uninterested in helping me. The whole experience was a nightmare, and I would not recommend XYZ Insurance to anyone."
service,1,negative,1,I've been waiting for 3 days to resolve my claim and still haven't received a response from the customer support team. The lack of communication and unresponsiveness is unacceptable. It's clear that they don't value their customers' time or concerns. I'm extremely frustrated with the service and will never recommend this insurance company to anyone. I've lost all trust in them and will be taking my business elsewhere. # Poor customer service # Unresponsive # Frustrating experience
service,1,negative,1,"# Frustrating experience with poor customer service at a vehicle insurance company. I had to wait on hold for over 30 minutes to speak with a representative, only to be told that they couldn't assist me. The representative was unresponsive and unhelpful, causing me to feel frustrated and unheard. The company's lack of communication and poor customer service has made me question my decision to choose them for my insurance needs. I hope they take steps to improve their service and respond to customer concerns in a more timely and helpful manner."
service,1,negative,1,"I#*@ $ recently purchased a vehicle insurance policy from ABC Insurance, but the customer service has been unresponsive and unhelpful. Every time I call, I get put on hold for an extended period, and when someone finally picks up, they seem completely disinterested in helping me. It's incredibly frustrating to deal with a company that claims to care about its customers but clearly doesn't. I'm extremely disappointed in the service I've received so far and hope that someone will take my complaints seriously and make changes to improve the customer experience. I'm still waiting to hear back from the customer service team after multiple attempts, and it's getting to the point where I'm starting to think that they're not even taking my calls. I urge the company to take a closer look at its customer service process and make some serious changes to improve the way they treat their customers. I've been a loyal customer for years, but if things don't improve soon, I'll be taking my business elsewhere."
service,1,negative,1,"### I'm extremely dissatisfied with the lack of responsiveness from your customer service team. It's been days since I've submitted a claim, and I've received no updates or assistance. This is unacceptable and has caused significant frustration. I demand a resolution to this issue ASAP. I expect a prompt response and resolution to my claim. I'm extremely disappointed in the level of service I've received from your company."
service,1,negative,1,"### The customer service at XYZ Insurance was utterly unhelpful and frustrating. I spent over an hour on hold, only to be told that my issue couldn't be resolved over the phone. I was forced to visit a physical location, which was inconvenient and time-consuming. The representative I spoke to was unresponsive and seemed completely disinterested in helping me. Overall, my experience with XYZ Insurance's customer service was a disaster."
service,1,negative,1,"I#*@ am extremely frustrated with the unresponsive customer service at my vehicle insurance company. Despite multiple calls, I have yet to receive a resolution to my issue. The lack of communication and empathy from the representatives has been appalling. I feel like I'm being ignored and disrespected. The company's failure to address my concerns has caused me significant stress and anxiety. I demand a better service and expect a prompt resolution to my problem."
service,1,negative,1,# Poor service experience at a vehicle insurance company. I was on hold for over an hour and the representative was unresponsive to my concerns. The lack of communication and unhelpful staff led to a frustrating experience that I will not forget. The company's inability to provide adequate support has lost me as a customer.
service,1,negative,1,"# Poor customer service experience with unresponsive agents, leading to frustration and wasted time. They failed to address my concerns, and I had to escalate the issue multiple times. The lack of empathy and understanding from the customer support team was appalling. I expect better service from a reputable insurance company."
service,1,negative,1,"I#*@ $ recently purchased a policy from XYZ Insurance, but the customer service has been unresponsive and unfriendly. Every time I call, I'm put on hold for an extended period, and when I finally get a representative, they seem disinterested in helping me. The website is also clunky and difficult to navigate. I've tried to cancel my policy multiple times, but the process is cumbersome and takes too long. I'm extremely frustrated with the service and would not recommend this company to anyone."
service,1,negative,1,"I# was extremely frustrated with the poor customer service I received from the vehicle insurance company. The representative I spoke to was unresponsive and didn't seem to care about my issue. I've been with this company for years, but this experience has left a bad taste in my mouth. I'm considering switching to a different provider. The lack of empathy and helpfulness is unacceptable. I expect better service from a company that I've entrusted with my vehicle's insurance. I'm extremely disappointed and would not recommend this company to anyone."
service,1,negative,1,"I've been a loyal customer of XYZ Insurance for years, but my latest experience has left me feeling frustrated and disappointed. I've been trying to resolve an issue with my policy for weeks, but every time I call, I'm put on hold for hours and no one seems to care. The lack of responsiveness is appalling, and I'm starting to think that this company doesn't value its customers at all. I'm extremely dissatisfied with the service I've received and would not recommend XYZ Insurance to anyone. #*@$"
service,1,negative,1,"I've been waiting for over an hour on the phone to speak with a representative at my vehicle insurance company, and I've been met with complete silence. The lack of responsiveness is appalling, and I'm extremely frustrated with the level of service I'm receiving. I've already wasted too much of my day trying to get help, and I expect a much better experience from a company that I've been loyal to for years. I urge the company to take immediate action to address this issue and provide better support to their customers. # Poor service, lack of responsiveness, frustrated customer, need for improvement."
service,1,negative,1,"# Poor customer service and lack of responsiveness from the vehicle insurance company resulted in frustration and wasted time. The agent was unhelpful and seemed disinterested in resolving the issue. I was left feeling unheard and unsupported, which was disappointing and frustrating. The experience was unprofessional and left a negative impression of the company."
service,1,negative,1,# Poor service from the vehicle insurance company. They were unresponsive and caused a lot of frustration. The representative I spoke to seemed completely uninterested in helping me resolve the issue. I had to call multiple times and wait on hold for over an hour each time. It was a very disappointing experience. I would not recommend this company to anyone.
service,1,negative,1,"I am extremely disappointed with the service I received from this vehicle insurance company. The customer service representative was unresponsive and unhelpful, causing me a great deal of frustration. I had to call multiple times to get my issue resolved, and even then, it took hours to resolve. The lack of empathy and understanding from the representative was appalling. I will never recommend this company to anyone. # Poor customer service is unacceptable in today's world. The company needs to take a hard look at their training and policies to ensure that their customers receive the level of service they deserve. @ The representative was completely unresponsive to my needs, and it felt like they were just going through the motions. $ I am extremely dissatisfied with the service I received from this company."
service,1,negative,1,"# Poor service experience at the vehicle insurance company. I was left waiting for over an hour on the phone without any updates on the status of my claim. The representative I spoke to was unhelpful and seemed uninterested in resolving my issue. I was extremely frustrated with the entire experience and would not recommend this company to anyone. I hope they take steps to improve their customer service, but until then, I will be taking my business elsewhere."
service,1,negative,1,# Frustrating experience with unresponsive customer service. I had to wait for hours on the phone to resolve a simple issue with my vehicle insurance claim. The representative I spoke with was unhelpful and dismissive of my concerns. The lack of follow-up and poor communication from the insurance company has caused me significant frustration and stress. I would not recommend this company to anyone.
service,1,negative,1,"# Frustrating experience with poor customer service at vehicle insurance company. After multiple attempts to contact the support team, I was met with unresponsive and unhelpful representatives. The lack of communication and empathy made the situation even more stressful. I hope the company takes steps to improve their customer service and train their staff to be more understanding and helpful."
service,1,negative,1,"I'm extremely frustrated with the vehicle insurance company. The customer service is poor, and it takes ages to get a response. I've been waiting for hours, and I still haven't received any help. The lack of responsiveness is unacceptable, and I'm considering switching to a different provider. # The agent I spoke to was unhelpful and seemed unconcerned about my issue. I was promised a call back within 24 hours, but it's been two days, and I've heard nothing. This is a major disappointment, and I expect better service from a reputable company like yours. I'm extremely dissatisfied with the service I've received so far."
service,1,negative,1,"I'm extremely disappointed with the vehicle insurance company's customer service. I've been trying to get assistance with my claim for hours, but the representatives are unresponsive and unhelpful. The lack of communication is frustrating, and I'm starting to feel like I'm being ignored. # Poor service is unacceptable, and I expect a higher level of support from a company like this. I demand a resolution to my claim as soon as possible. I'm extremely frustrated with the service I've received so far, and I'm starting to lose trust in the company. @ I've been waiting for days to get a response, and I'm getting tired of being ignored. I'm extremely disappointed with the service I've received, and I hope it improves soon. $ The lack of communication is unacceptable, and I expect a better service from a company like this."
service,1,negative,1,"I am extremely disappointed with the customer service I received from XYZ Insurance. Their response time was unacceptable, and their representatives were unhelpful. I was left feeling frustrated and unheard. #* The poor service I experienced has led me to reconsider my policy with this company. I hope they take steps to improve their customer service in the future."
service,1,negative,1,"I am extremely disappointed with the customer service I received from XYZ Insurance. The representative I spoke with was unhelpful and unresponsive, causing me significant frustration. I had to call multiple times to get my issue resolved, and even then, it took hours. The lack of attention to detail and lack of empathy from the customer service team is appalling. I will be taking my business elsewhere. # @ $"
service,1,negative,1,"I'm extremely disappointed with the vehicle insurance company's customer service. The representative I spoke to was unresponsive, unhelpful, and unapologetic. They failed to address my concerns and left me feeling frustrated and unheard. The lack of empathy and understanding from the company's customer service team is appalling. I demand a resolution to this issue and expect a higher level of service in the future. # The poor communication and lack of resolution have caused me significant distress and financial loss. * I'm still waiting for a response to my complaint. @ The company's customer service is a joke. $ I'm extremely dissatisfied with the service I received."
service,1,negative,1,"I#*@ was left on hold for over 30 minutes, only to be transferred to multiple representatives who seemed completely uninterested in helping me resolve the issue with my vehicle insurance claim. The lack of empathy and responsiveness was staggering, and I'm still waiting to hear back from someone who can assist me. The entire experience was a nightmare, and I would not recommend this company to anyone."
service,1,negative,1,"I am extremely dissatisfied with the poor customer service I received from XYZ Insurance Company. The representative I spoke with was completely unresponsive to my concerns, and it took multiple calls to finally get someone who cared. The lack of empathy and understanding was appalling. I will be taking my business elsewhere. # Poor customer service @ Unhelpful staff $ Frustrating experience"
service,1,negative,1,"I'm extremely disappointed with the customer service I received from ABC Vehicle Insurance. The representative I spoke with was unresponsive and unhelpful, making it difficult for me to resolve my issue. I had to wait on hold for over an hour before being able to speak with someone, and even then, they didn't seem to care about my problem. The lack of empathy and poor communication skills are unacceptable, and I would not recommend this company to anyone. # Poor customer service experience $ Unresponsive representatives @ Frustrating experience *"
service,1,negative,1,"# Frustrating experience with the vehicle insurance company's customer service. The representative I spoke to was unresponsive and unhelpful, leading to a lot of frustration and wasted time. I was expecting a more professional and empathetic approach, but unfortunately, this was not the case. The issue was not resolved, and I had to escalate it to a higher authority, which added to the overall stress and inconvenience. I would not recommend this company to anyone looking for reliable and efficient customer service."
service,1,negative,1,# Frustrated with the lack of responsiveness from the vehicle insurance company's customer service. The representative seemed uninterested in resolving the issue and provided inadequate solutions. This experience has left a bad taste in my mouth and I'm considering switching to a different provider.
service,1,negative,1,"I've been trying to resolve an issue with my vehicle insurance for weeks, but the customer service team is completely unresponsive. They've left me hanging with no updates or solutions, causing me frustration and stress. I'm extremely disappointed in the level of service I've received so far. # The lack of communication and follow-through is appalling. I've been forced to spend hours on the phone and online, only to be met with automated responses and unhelpful representatives. It's unacceptable that a company like this can't even provide basic customer support. $ I'm considering taking my business elsewhere due to the poor service I've experienced. I expect a higher level of service from a reputable company like this."
service,1,negative,1,"# Frustrating experience with the vehicle insurance company. I was left on hold for over an hour, and when I finally got to speak with a representative, they were unhelpful and unresponsive. I had to follow up multiple times to get my issue resolved, and even then, it took several days. This level of service is unacceptable and has left me feeling disrespected and disappointed. I would not recommend this company to anyone."
service,1,negative,1,"I am extremely disappointed with the customer service at XYZ Insurance. The representative I spoke to was unhelpful and unresponsive, causing me significant frustration and wasted time. I was forced to wait on hold for over an hour, only to be told that my issue would be escalated to a supervisor. However, I have yet to hear back from anyone, and my problem remains unresolved. I demand better service from a company that I have been loyal to for years. #*# Poor service is unacceptable, and I expect a refund for the inconvenience I have experienced. @#*"
service,1,negative,1,"### I am extremely frustrated with the lack of responsiveness from the customer service team at XYZ Insurance. They failed to address my concerns in a timely manner, causing me to miss a crucial deadline. The unprofessional attitude of the representatives was appalling. I demand a resolution to this issue and expect a more satisfactory experience in the future. # Poor customer service is unacceptable and I will take my business elsewhere. @ The lack of empathy and understanding from the customer service team is staggering. $ I expect a higher level of service from a reputable insurance company like XYZ."
service,1,negative,1,"# Frustrating experience with vehicle insurance company's customer service. They failed to respond to my queries, leaving me stranded with no assistance. The lack of communication and unresponsiveness is appalling, and I expect a better service from them. The whole experience was a nightmare, and I would not recommend them to anyone. "
service,1,negative,1,"I've been trying to reach the customer service team for hours, but no one answers. The automated system keeps putting me on hold, and it's getting frustrating. I've had to cancel my policy due to the poor service, and I'm extremely disappointed in the lack of responsiveness."
service,1,negative,1,"# Frustrating experience with unresponsive customer service at a vehicle insurance company, causing frustration and wasted time. The representative was unhelpful and failed to resolve the issue, leading to further complications and additional stress. I was left feeling unheard and unsupported, which has negatively impacted my trust in the company. The lack of responsiveness and poor communication has resulted in a significant decrease in customer satisfaction, making it difficult for me to recommend the company to others. It's disappointing to see a company that fails to prioritize its customers' needs and provide a satisfactory experience."
service,1,negative,1,"# Poor customer service at XYZ Insurance caused me immense frustration. I was left on hold for 45 minutes, and when I finally got to speak to someone, they were unresponsive and unhelpful. The lack of communication and resolution to my issue was appalling. I've been a loyal customer for years, but this experience has made me question my loyalty to the company. I expect a higher level of service, especially from a company that claims to prioritize customer satisfaction. Unfortunately, my experience was far from satisfactory. I hope the company takes steps to improve their customer service and prevent similar situations from occurring in the future. I will be taking my business elsewhere if this issue is not resolved promptly."
service,1,negative,1,"# Frustrating experience with the vehicle insurance company's customer service team. Despite multiple attempts to contact them, I was left without assistance and unable to resolve my issue. The lack of responsiveness and unhelpful representatives was disappointing and unprofessional. I expect better service from a company that claims to prioritize customer satisfaction."
service,1,negative,1,"# The customer service representative was completely unresponsive to my inquiries, making it impossible to resolve my issue. I was left feeling frustrated and helpless, which is unacceptable for a company that claims to prioritize customer satisfaction. The lack of communication and follow-through on their part has made me question the quality of their service and whether they truly care about their customers. I would not recommend this company to anyone who values good customer service."
service,1,negative,1,"I'm extremely disappointed with the lack of responsiveness from the customer service team at ABC Insurance. Despite multiple attempts to contact them, I've been left frustrated and feeling ignored. The lack of empathy and understanding from the representatives is appalling. # Frustrated customer # Unresponsive team # Unacceptable service"
service,1,negative,1,"I've been trying to resolve this issue for weeks, but the customer service team at XYZ Insurance has been completely unresponsive. I've called multiple times, sent several emails, and even tried to contact them on social media, but no one has bothered to get back to me. It's extremely frustrating and has caused me a lot of stress. # Unbelievable service # Complete lack of care # Unacceptable delay $"
service,1,negative,1,"# Poor and unresponsive customer service at a vehicle insurance company caused me immense frustration. I had to wait for hours on the phone and was transferred multiple times without getting a resolution. The representative I spoke to was unhelpful and seemed to be reading from a script. I was expecting a more empathetic and personalized experience, but what I got was a runaround. #"
service,1,negative,1,"I am extremely disappointed with the vehicle insurance company's lack of response to my claims. Their customer service is unhelpful and unresponsive, causing me a significant amount of frustration and stress. I have been waiting for weeks for a resolution, but it seems like they are not taking my situation seriously. I urge them to improve their service and provide better support to their customers. # Poor customer service is unacceptable, and I will not be renewing my policy with them."
service,1,negative,1,"# The agent took 20 minutes to respond to my call, and when they did, they seemed completely uninterested in helping me resolve my issue. The hold music was also very annoying and made the wait even more unbearable. I've been a loyal customer for years, but this experience has left a sour taste in my mouth. I expect better from a company that claims to value its customers. I'm extremely frustrated and disappointed in the service I received today."
service,1,negative,1,"# I've had the worst experience with this vehicle insurance company. They're completely unresponsive to my queries and take ages to resolve even the simplest issues. Their customer service is a joke and I would not recommend them to anyone. @ The last time I tried to contact them, I had to wait for over an hour on hold before being disconnected. It's unacceptable and I'm extremely frustrated with their service. $ The lack of professionalism and empathy is staggering. I demand a better service from my insurance provider."
service,1,negative,1,"I'm extremely disappointed with the service I received from this vehicle insurance company. The customer support team was unresponsive and unhelpful, leaving me frustrated and feeling like I'm being ignored. I've been trying to resolve my issue for weeks, but every time I call, I'm met with a long wait time and a generic apology. It's unacceptable that a company can't even provide basic customer service. # Poor customer service, unresponsive team, frustrating experience."
service,1,negative,1,"I am extremely disappointed with the vehicle insurance company's customer service. The representative I spoke to was unresponsive and unhelpful. I was left waiting on hold for over 30 minutes without any resolution to my issue. The company's lack of concern for its customers is appalling and I will be taking my business elsewhere. # Poor customer service, lack of empathy, and unresponsiveness are unacceptable. $"
service,1,negative,1,"I recently purchased a policy from XYZ Insurance and have been left frustrated with the lack of response from their customer service team. I've tried calling them multiple times, but no one picks up. I've also sent emails, but I haven't received any replies. It's unacceptable that a company can't even provide basic support to its customers. # Poor customer service is a major turn-off for me. I wouldn't recommend XYZ Insurance to anyone. *"
service,1,negative,1,"I've been trying to resolve this issue for weeks, but the customer service team at XYZ Insurance is completely unresponsive. Every time I call, I'm put on hold for hours and then told that someone will get back to me within 24-48 hours. This is completely unacceptable and has caused me a huge amount of frustration. I'm extremely disappointed in the service I've received and would not recommend this company to anyone. #*# I'm extremely frustrated with the lack of communication and the unresponsiveness of the customer service team. It's like they don't care about their customers at all. $@#"
service,1,negative,1,"I've been trying to get in touch with your customer service team for hours, but no one has bothered to respond to my calls or emails. It's completely unacceptable that a company like yours would leave customers hanging like this. I'm extremely frustrated and disappointed in the service I've received so far. # The worst experience ever, I've never been treated so poorly by a company. @ I demand a resolution to this issue ASAP, or I'll be forced to take my business elsewhere. $ This is ridiculous, I expect a much higher level of service from a reputable company like yours."
service,1,negative,1,"I recently purchased a vehicle insurance policy from XYZ Insurance, but their customer service has been unresponsive and unhelpful. I've been trying to get assistance with a claim for weeks, but every time I call, I'm put on hold for hours or get a generic response that doesn't address my issue. It's extremely frustrating and makes me question the value of my policy. I've never had such a poor experience with an insurance company before, and I'm considering switching to a different provider. # Poor customer service is unacceptable, especially when it comes to resolving claims. I expect a more responsive and helpful experience from XYZ Insurance. # The lack of communication and follow-through is staggering. I've been left feeling frustrated and disappointed with the service I've received. # I urge XYZ Insurance to take a closer look at their customer service processes and make some significant improvements."
service,1,negative,1,"# Frustrating experience with the vehicle insurance company's customer service. The representative was unresponsive and unhelpful, making it difficult to resolve my issue. The company's website and phone system are also poorly designed, leading to lengthy wait times and confusion. Overall, the service was subpar and failed to meet my expectations. "
service,1,negative,1,"# Frustrated with the lack of response from the vehicle insurance company's customer service team, I was left feeling helpless and unsupported when trying to resolve my claim. The unresponsive nature of the team only added to my frustration, making the entire experience a nightmare. The company's failure to provide adequate support has left me questioning their commitment to customer satisfaction. I urge them to take immediate action to address this issue and provide a better experience for their customers. #"
service,1,negative,1,"I'm extremely disappointed with the lack of communication from the insurance company. I've been waiting for weeks to get my claim resolved, but every time I call, I'm met with a long hold time and a representative who seems completely uninterested in helping me. It's unacceptable to have to deal with such poor and unresponsive customer service. # My car is still not fixed, and I'm getting frustrated with the delays. * I've tried calling multiple times, but no one answers. @ It's like they don't care about their customers. $ I'm starting to think I made a huge mistake choosing this insurance company."
service,1,negative,1,"# Poor customer service experience at a vehicle insurance company. I had to wait for over an hour on the phone to get assistance, and the representative was unhelpful and unresponsive. The insurance company failed to resolve my issue, and I was left feeling frustrated and disappointed. I would not recommend this company to anyone. $ The service was extremely poor, and I was not satisfied with the outcome. @ The company's customer service is a joke. I have never had such a bad experience with an insurance company before. # The insurance company's customer service is very unresponsive and unhelpful. I am extremely dissatisfied with the service I received."
service,1,negative,1,"# Frustrating experience with the vehicle insurance company. They took my money but failed to provide a decent service. I had to call them multiple times to resolve a simple issue, and each time I was left waiting for an eternity. The worst part is that they didn't even apologize for the inconvenience caused. It's clear that they don't value their customers' time or satisfaction. I would not recommend this company to anyone. @ Poor service, poor communication, and a complete lack of empathy. $ I'm extremely disappointed in the service I received from this company. The representatives were unfriendly and unhelpful, and the process of getting my issue resolved was a nightmare. I've been with this company for years, but after this experience, I'm switching to a different provider. #"
service,1,negative,1,I# was# extremely# frustrated# with# the# lack# of# response# from# the# customer# service# team# at# XYZ# Insurance# Company. I# sent# multiple# emails# and# made# several# phone# calls# but# got# no# resolution# to# my# issue. The# service# was# poor# and# unresponsive.# I# felt# like# I# was# being# ignored.# I# would# not# recommend# this# company# to# anyone.
service,1,negative,1,"# Poor customer service from the vehicle insurance company was unresponsive and frustrating, leading to a long wait time and unresolved issues. The representative seemed uninterested in resolving the problem, and the company's policies were unclear and confusing. Overall, the experience was disappointing and left a bad taste in my mouth. The company's lack of communication and poor customer service skills made it difficult to get help when I needed it most. I hope the company takes steps to improve their service and provide better support to their customers."
service,1,negative,1,### I am extremely dissatisfied with the customer service I received from Vehicle Insurance Company. They were completely unresponsive and unhelpful when I needed assistance with my policy. I felt frustrated and helpless throughout the entire experience. The lack of communication and support was appalling. I would not recommend this company to anyone. ****
service,1,negative,1,"I'm extremely frustrated with the unresponsive customer service at XYZ Insurance. Their representatives seem completely uninterested in helping me resolve my issue, and it's been a nightmare trying to get ahold of them. I've been waiting on the phone for over an hour, and when I finally got ahold of someone, they didn't even bother to apologize for the inconvenience. I'm starting to think that they don't care about their customers at all. #*# Poor customer service like this is unacceptable, and I would not recommend XYZ Insurance to anyone. I'm extremely disappointed in the lack of professionalism and empathy shown by their representatives. It's clear that they're more interested in making a sale than in providing any actual support to their customers. #*# I demand better service from a company that claims to care about its customers. Until then, I will be taking my business elsewhere."
service,1,negative,1,"# Frustrating experience with poor customer service at vehicle insurance company, unresponsive and unhelpful staff, leading to increased stress and wasted time. # Unbelievable, waited on hold for over an hour and still no resolution. # Terrible service, will not recommend this company to anyone."
service,1,negative,1,"# Frustrated with the poor customer service at XYZ Insurance, I couldn't get a response to my query. The representative was unhelpful and seemed disinterested in resolving the issue. This experience has left a bad taste and I'm considering switching to a different insurance provider. The lack of responsiveness and empathy from the customer service team is appalling. I hope the company takes steps to improve its service and train its representatives to be more customer-focused."
service,1,negative,1,"I'm extremely disappointed with the lack of responsiveness from your customer service team. I've been waiting for over a week to resolve an issue with my policy, and every time I call, I'm met with long hold times and unhelpful representatives. It's frustrating and unacceptable. I've tried reaching out multiple times, but no one seems to care about my concerns. I'm starting to think that your company is more interested in making money than in providing good customer service. I urge you to take immediate action to address this issue and provide a better experience for your customers. #*! $"
service,1,negative,1,"I'm extremely frustrated with the vehicle insurance company's customer service. I've been on hold for over an hour and haven't received any help. The representative I finally spoke to was unresponsive and seemed uninterested in resolving my issue. I'm extremely disappointed in the level of service I've received and would not recommend this company to anyone. #* I've had to deal with multiple issues with my policy and each time I've been met with resistance and a lack of helpfulness. The company's website is also outdated and difficult to navigate. I'm considering switching to a different provider due to the poor service I've received. $ I've been a customer of this insurance company for over 5 years and have always been satisfied with their service. However, my recent experience has been a complete disaster. The representative I spoke to was unfriendly and unhelpful, and the company's policies seem to be designed to take advantage of customers. I'm extremely disappointed and would not recommend this company to anyone. @ I've been trying to contact the customer service department for weeks, but no one has returned my calls or emails. The company's automated system is also unhelpful and doesn't provide any useful information. I'm at my wit's end and don't know what to do. # The lack of transparency and communication from the insurance company has made it impossible for me to get the help I need. I'm extremely frustrated and would not recommend this company to anyone. $ I've had to deal with multiple issues with my policy and each time I've been met with resistance and a lack of helpfulness. The company's website is also outdated and difficult to navigate. I'm considering switching to a different provider due to the poor service I've received. @ The customer service representative I spoke to was unfriendly and unhelpful, and the company's policies seem to be designed to take advantage of customers. I'm extremely disappointed and would not recommend this company to anyone."
service,1,negative,1,"# Poor and unresponsive customer service at a vehicle insurance company, causing frustration. The agent seemed disinterested and unhelpful, making the experience unbearable. The company's failure to respond to my concerns in a timely manner has left a lasting negative impression. The service is subpar, and I would not recommend this insurance company to anyone."
service,1,negative,1,"I recently had a terrible experience with the vehicle insurance company. Their customer service was poor and unresponsive, causing me a lot of frustration. I had to wait on hold for over an hour to speak with a representative, only to be told that my issue would be escalated and I would hear back within 24 hours. However, it's been over a week and I've heard nothing. The lack of communication and follow-through is unacceptable and has left me feeling disrespected and unheard. I would not recommend this company to anyone."
service,1,negative,1,"# I've had the worst experience with this vehicle insurance company. Their customer service is unresponsive, and I've been left frustrated and disappointed with the lack of attention to my claims. I've tried calling multiple times, but no one answers. The website is also outdated, and it's hard to find the information I need. I would not recommend this company to anyone. I've been with them for years, but it's time for me to switch to a better service provider."
service,1,negative,1,"I'm extremely frustrated with the vehicle insurance company's customer service. Their unresponsiveness has caused me significant stress and anxiety. I've been trying to resolve my issue for weeks, but every time I call, I'm met with a long hold time and unhelpful representatives. The lack of communication and empathy is appalling. I've never experienced such poor service from a company before. # I demand a resolution to this issue ASAP."
service,1,negative,1,"I am extremely disappointed with the customer service I received from your company. The representative I spoke with was unresponsive and unhelpful, leaving me feeling frustrated and unheard. I have been a loyal customer for years, but this experience has made me question whether it's worth continuing to do business with your company. I hope that you will take my feedback seriously and take steps to improve your customer service, as it is currently unacceptable."
service,1,negative,1,"I'm extremely frustrated with the lack of responsiveness from your customer service team. It's been days since I submitted a claim, and I've yet to receive a call back or any update on the status. The unprofessionalism is appalling, and I expect a higher level of service from a reputable insurance company like yours. # This experience has left a sour taste in my mouth, and I fear for the future of our business relationship. I demand a personal apology and a resolution to this issue ASAP. I will be taking my business elsewhere if this isn't rectified promptly."
